config_id,controller,scenario_id,seed,person_delay_s,max_norm_wait,starvation_violations,ped_mean_wait_s,veh_mean_wait_s,phase_switches,clearance_share
fixed_time__002,fixed_time,K_SS,301,49.85298295454546,2.92,175.0,174.82266009852216,17.43687707641196,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_SS,301,43.8070211038961,2.23,150.0,131.5270935960591,21.0531561461794,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_SS,301,47.53327922077922,2.35,151.0,133.08374384236453,25.3421926910299,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_SS,301,48.15482954545454,2.03,129.0,111.5615763546798,31.707641196013288,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_SS,301,18.048802759740262,0.53,0.0,16.527093596059114,18.443521594684384,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_SS,301,25.203632305194805,0.74,0.0,12.54679802955665,28.48671096345515,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_SS,301,23.961850649350648,0.71,0.0,13.901477832512315,26.571428571428573,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_SS,301,20.277495941558442,0.6,0.0,17.536945812807883,20.988372093023255,61.0,0.14
fixed_time__010,fixed_time,K_SS,301,22.685876623376625,0.58,0.0,19.63054187192118,23.47840531561462,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_SS,301,25.594054383116884,0.7,0.0,22.15270935960591,26.48671096345515,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_SS,301,30.324776785714285,0.67,0.0,27.753694581280786,30.991694352159467,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_SS,301,36.57386363636363,0.86,0.0,29.295566502463053,38.461794019933556,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_SS,302,19.71111798679868,0.72,0.0,33.725,16.069256756756758,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_SS,302,28.242367986798683,1.22,33.0,75.65,15.922297297297296,61.0,0.14
fixed_time__002,fixed_time,K_SS,302,45.2364892739274,2.62,148.0,150.985,17.75506756756757,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_SS,302,38.24762788778878,1.79,120.0,106.04,20.63006756756757,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_SS,302,40.024339933993396,1.8,119.0,104.52,23.263513513513512,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_SS,302,42.661509900990104,1.72,74.0,89.42,30.510135135135137,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_SS,302,15.81239686468647,0.61,0.0,14.2,16.23141891891892,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_SS,302,20.895214521452143,0.77,0.0,12.185,23.158783783783782,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_SS,302,20.06549092409241,0.62,0.0,11.38,22.322635135135137,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_SS,302,18.483498349834985,0.58,0.0,14.78,19.445945945945947,61.0,0.14
fixed_time__010,fixed_time,K_SS,302,22.00082508250825,0.79,0.0,17.61,23.14189189189189,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_SS,302,23.589315181518153,0.78,0.0,17.615,25.14189189189189,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_SS,302,27.7098803630363,0.66,0.0,26.405,28.048986486486488,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_SS,302,37.070028877887786,0.86,0.0,35.175,37.5625,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_SS,303,22.76026970954357,1.0,0.0,48.25238095238095,15.660344827586206,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_SS,303,32.799066390041496,1.96,88.0,94.22380952380952,15.691379310344828,61.0,0.14
fixed_time__002,fixed_time,K_SS,303,52.63578838174274,3.29,158.0,173.5095238095238,18.970689655172414,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_SS,303,45.626763485477184,2.45,131.0,131.3,21.76551724137931,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_SS,303,47.376348547717846,2.58,136.0,133.1904761904762,23.47586206896552,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_SS,303,50.41856846473029,2.28,126.0,115.9,32.18103448275862,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_SS,303,15.177800829875519,0.46,0.0,13.290476190476191,15.703448275862069,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_SS,303,17.95342323651452,0.66,0.0,11.614285714285714,19.71896551724138,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_SS,303,19.65435684647303,0.65,0.0,13.547619047619047,21.355172413793102,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_SS,303,18.52946058091286,0.5,0.0,17.84285714285714,18.720689655172414,61.0,0.14
fixed_time__010,fixed_time,K_SS,303,22.070746887966806,0.62,0.0,18.64761904761905,23.02413793103448,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_SS,303,25.333817427385895,0.56,0.0,23.152380952380952,25.94137931034483,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_SS,303,28.163589211618262,0.65,0.0,27.333333333333332,28.394827586206898,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_SS,303,38.18174273858921,0.86,0.0,32.43333333333333,39.782758620689656,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_SS,304,26.281904385618336,1.19,31.0,66.377990430622,15.851132686084142,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_SS,304,38.01580403002765,2.19,125.0,119.5598086124402,16.802588996763753,61.0,0.14
fixed_time__002,fixed_time,K_SS,304,55.206637692611615,3.53,188.0,194.68421052631578,18.92233009708738,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_SS,304,49.735381272224416,2.8,174.0,156.7177033492823,21.90453074433657,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_SS,304,50.04632556301856,2.88,171.0,154.14354066985646,22.966019417475728,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_SS,304,53.21700908731727,2.42,151.0,133.23923444976077,32.39967637540453,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_SS,304,18.218391939944684,0.62,0.0,17.708133971291865,18.351132686084142,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_SS,304,21.463650730936394,0.73,0.0,11.813397129186603,23.97411003236246,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_SS,304,21.28704069537732,0.78,0.0,14.47846889952153,23.058252427184467,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_SS,304,19.889766890557095,0.66,0.0,17.48803827751196,20.514563106796118,61.0,0.14
fixed_time__010,fixed_time,K_SS,304,23.092947451600157,0.75,0.0,17.933014354066987,24.43527508090615,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_SS,304,27.64766890557092,0.75,0.0,22.86602870813397,28.8915857605178,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_SS,304,28.0717107862505,0.74,0.0,27.215311004784688,28.294498381877023,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_SS,304,38.795535361517196,0.96,0.0,33.2200956937799,40.24595469255664,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_SS,305,19.845418834271157,0.83,0.0,35.045685279187815,15.825479930191973,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_SS,305,29.46830873765793,1.67,54.0,80.22335025380711,16.045375218150088,61.0,0.14
fixed_time__002,fixed_time,K_SS,305,46.260006370102985,2.73,149.0,155.71065989847716,17.31413612565445,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_SS,305,41.12708355451746,2.12,109.0,110.96954314720813,22.656195462478184,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_SS,305,40.67087801252787,2.11,89.0,100.07106598984771,24.961605584642236,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_SS,305,40.29090136957214,1.81,67.0,80.78680203045685,29.581151832460733,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_SS,305,16.180486251194395,0.45,0.0,16.86294416243655,16.0,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_SS,305,18.20724068372439,0.55,0.0,12.761421319796954,19.647469458987782,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_SS,305,19.384117209894896,0.54,0.0,14.791878172588833,20.598603839441537,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_SS,305,18.57766217220512,0.53,0.0,16.558375634517766,19.111692844677137,61.0,0.14
fixed_time__010,fixed_time,K_SS,305,21.664189404395373,0.59,0.0,19.477157360406093,22.24258289703316,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_SS,305,26.44909226032488,0.66,0.0,21.482233502538072,27.762652705061083,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_SS,305,29.707612273065084,0.68,0.0,28.918781725888326,29.916230366492147,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_SS,305,34.953710584987796,0.86,0.0,28.918781725888326,36.54973821989529,25.0,0.057777777777777775
efficiency__000,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__001,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__002,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__003,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__004,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__005,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__006,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__007,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__008,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__009,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__010,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__011,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__012,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__013,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__014,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__015,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__016,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__017,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__018,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__019,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__020,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__021,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__022,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__023,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__024,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__025,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__026,efficiency,K_XX,301,12.157775426930632,0.66,0.0,13.020979020979022,11.919799498746867,81.0,0.1988888888888889
efficiency__000,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__001,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__002,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__003,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__004,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__005,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__006,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__007,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__008,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__009,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__010,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__011,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__012,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__013,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__014,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__015,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__016,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__017,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__018,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__019,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__020,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__021,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__022,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__023,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__024,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__025,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__026,efficiency,K_XX,302,12.92886900169727,0.5,0.0,14.986206896551725,12.335917312661499,81.0,0.20333333333333334
efficiency__000,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__001,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__002,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__003,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__004,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__005,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__006,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__007,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__008,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__009,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__010,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__011,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__012,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__013,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__014,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__015,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__016,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__017,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__018,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__019,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__020,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__021,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__022,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__023,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__024,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__025,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__026,efficiency,K_XX,303,13.00473302765863,0.42,0.0,15.197278911564625,12.395577395577396,81.0,0.20333333333333334
efficiency__000,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__001,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__002,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__003,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__004,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__005,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__006,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__007,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__008,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__009,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__010,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__011,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__012,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__013,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__014,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__015,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__016,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__017,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__018,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__019,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__020,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__021,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__022,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__023,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__024,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__025,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__026,efficiency,K_XX,304,13.07302601551803,0.55,0.0,14.975609756097562,12.635036496350365,81.0,0.21
efficiency__000,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__001,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__002,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__003,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__004,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__005,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__006,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__007,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__008,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__009,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__010,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__011,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__012,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__013,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__014,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__015,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__016,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__017,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__018,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__019,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__020,efficiency,K_XX,305,12.406283524904214,0.5,0.0,13.93525179856115,11.99240506329114,81.0,0.20333333333333334
efficiency__021,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__022,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__023,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__024,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__025,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efficiency__026,efficiency,K_XX,305,12.617471264367815,0.53,0.0,16.46043165467626,11.577215189873417,80.0,0.20444444444444446
efpb__000,efpb,K_XX,301,13.233036119087197,0.54,0.0,18.95104895104895,11.656641604010025,80.0,0.2088888888888889
efpb__001,efpb,K_XX,301,13.463503098080698,0.81,0.0,17.517482517482517,12.345864661654135,79.0,0.20555555555555555
efpb__002,efpb,K_XX,301,12.951941967659058,0.66,0.0,21.104895104895103,10.704260651629072,79.0,0.21222222222222223
efpb__003,efpb,K_XX,301,13.347136164424963,0.75,0.0,19.524475524475523,11.644110275689224,79.0,0.20555555555555555
efpb__004,efpb,K_XX,301,12.397309959196008,0.56,0.0,14.356643356643357,11.857142857142858,80.0,0.2
efpb__005,efpb,K_XX,301,13.782983225026447,0.54,0.0,20.46853146853147,11.93984962406015,79.0,0.20666666666666667
efpb__006,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__007,efpb,K_XX,301,13.058636844491463,0.54,0.0,14.398601398601398,12.68922305764411,80.0,0.2
efpb__008,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__009,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__010,efpb,K_XX,301,14.012996826356357,0.76,0.0,20.86013986013986,12.12531328320802,79.0,0.20666666666666667
efpb__011,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__012,efpb,K_XX,301,14.012996826356357,0.76,0.0,20.86013986013986,12.12531328320802,79.0,0.20666666666666667
efpb__013,efpb,K_XX,301,13.782983225026447,0.54,0.0,20.46853146853147,11.93984962406015,79.0,0.20666666666666667
efpb__014,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__015,efpb,K_XX,301,12.951941967659058,0.66,0.0,21.104895104895103,10.704260651629072,79.0,0.21222222222222223
efpb__016,efpb,K_XX,301,13.782983225026447,0.54,0.0,20.46853146853147,11.93984962406015,79.0,0.20666666666666667
