all_red_s,backend,clearance_steps,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s,yellow_s
1,surrogate,748,efpb,ablations,0.9999795986681038,0.04257780835509628,55.0,13.738255033557047,39.0,0.9889380530973452,447.0,329,452,1437,ablations__A4_static_weights__efpb__3010,0,A4_static_weights,3010,447,1434,0,0.15000000000000002,41.0,9.48047419804742,24.0,0.9979123173277662,1434.0,32.90130615900034,3
1,surrogate,712,efficiency,ablations,0.9999998446584063,0.03308581470718014,53.0,12.783842794759826,33.0,0.9978213507625272,458.0,336,459,1437,ablations__A5_weighted_sum__efficiency__3001,0,A5_weighted_sum,3001,458,1435,0,0.06,61.0,9.475261324041812,27.0,0.9986082115518441,1435.0,1.0640131780000956,3
1,surrogate,709,efficiency,ablations,0.9999979908836346,0.020843475272973352,62.0,11.915433403805498,32.0,1.0,473.0,336,473,1413,ablations__A5_weighted_sum__efficiency__3002,0,A5_weighted_sum,3002,473,1409,0,0.06,48.0,9.831085876508162,26.0,0.997169143665959,1409.0,1.118196925999655,3
1,surrogate,735,efficiency,ablations,0.9999998162340679,0.04659890933878663,66.0,14.402222222222223,36.0,0.9977827050997783,450.0,333,451,1469,ablations__A5_weighted_sum__efficiency__3003,0,A5_weighted_sum,3003,450,1467,0,0.09999999999999998,51.0,9.742331288343559,26.0,0.998638529611981,1467.0,0.9386772150000979,3
1,surrogate,729,efficiency,ablations,0.9999962655245404,0.03259503996617155,55.0,13.06392694063927,32.0,0.9954545454545455,438.0,335,440,1448,ablations__A5_weighted_sum__efficiency__3004,0,A5_weighted_sum,3004,438,1447,0,0.06,49.0,9.804422944022114,26.0,0.9993093922651933,1447.0,0.9409327120001763,3
1,surrogate,716,efficiency,ablations,0.9999964086497886,0.031894613847344,54.0,12.814732142857142,32.0,0.9933481152993349,448.0,336,451,1389,ablations__A5_weighted_sum__efficiency__3005,0,A5_weighted_sum,3005,448,1385,0,0.06,50.0,9.625270758122744,26.0,0.9971202303815695,1385.0,0.8136834439992526,3
1,surrogate,719,efficiency,ablations,0.9999902709880082,0.03539550148417575,54.0,13.516806722689076,34.0,0.9916666666666667,476.0,335,480,1410,ablations__A5_weighted_sum__efficiency__3006,0,A5_weighted_sum,3006,476,1407,0,0.08000000000000002,42.0,9.9772565742715,26.0,0.997872340425532,1407.0,0.7069800819999728,3
1,surrogate,720,efficiency,ablations,0.9999998887228806,0.03185398357425896,60.0,12.71806167400881,34.0,0.9978021978021978,454.0,335,455,1397,ablations__A5_weighted_sum__efficiency__3007,0,A5_weighted_sum,3007,454,1393,0,0.07,42.0,9.532663316582914,27.0,0.9971367215461704,1393.0,0.6360052059999362,3
1,surrogate,715,efficiency,ablations,0.9999977934693728,0.032919303729529656,66.0,12.927710843373495,36.0,0.9979959919839679,498.0,335,499,1410,ablations__A5_weighted_sum__efficiency__3008,0,A5_weighted_sum,3008,498,1403,0,0.09999999999999998,54.0,9.635780470420528,26.0,0.9950354609929078,1403.0,0.6227973630002452,3
1,surrogate,715,efficiency,ablations,0.9999979808745851,0.030054186817532025,54.0,12.613247863247864,35.0,0.9957446808510638,468.0,336,470,1407,ablations__A5_weighted_sum__efficiency__3009,0,A5_weighted_sum,3009,468,1405,0,0.08999999999999997,49.0,9.607829181494662,26.0,0.9985785358919688,1405.0,1.0437658900000315,3
1,surrogate,732,efficiency,ablations,0.999997481832699,0.03142720944121637,54.0,12.46325167037862,34.0,0.9933628318584071,449.0,335,452,1437,ablations__A5_weighted_sum__efficiency__3010,0,A5_weighted_sum,3010,449,1432,0,0.09000000000000002,41.0,9.320530726256983,25.0,0.9965205288796103,1432.0,1.0544414109999707,3
1,surrogate,730,efpb,ablations,0.9999837730178783,0.043203235483179794,53.0,13.830769230769231,36.0,0.9912854030501089,455.0,332,459,1437,ablations__A5_weighted_sum__efpb__3001,0,A5_weighted_sum,3001,455,1436,0,0.10999999999999999,44.0,9.510445682451254,25.0,0.9993041057759221,1436.0,45.70684971599985,3
1,surrogate,745,efpb,ablations,0.9999998709510043,0.046247413720513414,54.0,13.819915254237289,38.0,0.9978858350951374,472.0,329,473,1413,ablations__A5_weighted_sum__efpb__3002,0,A5_weighted_sum,3002,472,1409,0,0.13,41.0,9.195173882185948,25.0,0.997169143665959,1409.0,44.97635708400048,3
1,surrogate,744,efpb,ablations,0.9999999357636152,0.057392870686386044,57.0,15.122222222222222,37.0,0.9977827050997783,450.0,328,451,1469,ablations__A5_weighted_sum__efpb__3003,0,A5_weighted_sum,3003,450,1465,0,0.12,41.0,9.382935153583619,25.0,0.9972770592239619,1465.0,38.39961688399944,3
1,surrogate,757,efpb,ablations,0.9999980869665026,0.06025893981364898,56.0,15.188636363636364,39.0,1.0,440.0,329,440,1448,ablations__A5_weighted_sum__efpb__3004,0,A5_weighted_sum,3004,440,1444,0,0.14,41.0,9.162742382271468,25.0,0.9972375690607734,1444.0,33.78741665300004,3
1,surrogate,740,efpb,ablations,0.9999953149523296,0.049909207946348816,57.0,14.348115299334811,38.0,1.0,451.0,331,451,1389,ablations__A5_weighted_sum__efpb__3005,0,A5_weighted_sum,3005,451,1383,0,0.12,41.0,9.357194504699928,26.0,0.9956803455723542,1383.0,27.85233263400005,3
1,surrogate,752,efpb,ablations,0.9999879287770227,0.04866357906799082,54.0,14.258403361344538,34.0,0.9916666666666667,476.0,331,480,1410,ablations__A5_weighted_sum__efpb__3006,0,A5_weighted_sum,3006,476,1408,0,0.09000000000000002,41.0,9.392045454545455,25.0,0.9985815602836879,1408.0,30.076865529000315,3
1,surrogate,742,efpb,ablations,0.9999995202381254,0.05628148893614868,54.0,14.812775330396477,37.0,0.9978021978021978,454.0,331,455,1397,ablations__A5_weighted_sum__efpb__3007,0,A5_weighted_sum,3007,454,1392,0,0.12,42.0,9.18462643678161,25.0,0.9964209019327129,1392.0,49.62362083900007,3
1,surrogate,743,efpb,ablations,0.9999932207651542,0.04110474589421957,57.0,13.236363636363636,36.0,0.9919839679358717,495.0,329,499,1410,ablations__A5_weighted_sum__efpb__3008,0,A5_weighted_sum,3008,495,1406,0,0.09999999999999998,42.0,9.125889046941678,26.0,0.9971631205673759,1406.0,51.67668490200049,3
1,surrogate,730,efpb,ablations,0.9999937975692818,0.04870866513750982,54.0,14.39186295503212,37.0,0.9936170212765958,467.0,332,470,1407,ablations__A5_weighted_sum__efpb__3009,0,A5_weighted_sum,3009,467,1405,0,0.12,41.0,9.520996441281138,25.0,0.9985785358919688,1405.0,43.80303525399995,3
1,surrogate,748,efpb,ablations,0.9999795986681038,0.04257780835509628,55.0,13.738255033557047,39.0,0.9889380530973452,447.0,329,452,1437,ablations__A5_weighted_sum__efpb__3010,0,A5_weighted_sum,3010,447,1434,0,0.15000000000000002,41.0,9.48047419804742,24.0,0.9979123173277662,1434.0,45.808484965999924,3
1,surrogate,721,efficiency,confirmatory_core,0.9999989379190058,0.02240187265106304,50.0,12.368110236220472,33.0,1.0,508.0,336,508,1457,confirmatory_core__C_HH__efficiency__1001,0,C_HH,1001,508,1454,0,0.07,50.0,10.127922971114169,26.0,0.9979409746053535,1454.0,1.0526258299996698,3
1,surrogate,705,efficiency,confirmatory_core,0.9999942175863261,0.028903229193689844,63.0,12.699551569506726,33.0,1.0,446.0,335,446,1459,confirmatory_core__C_HH__efficiency__1002,0,C_HH,1002,446,1452,0,0.07,49.0,9.809228650137742,26.0,0.9952021932830706,1452.0,1.0785114469999826,3
1,surrogate,729,efficiency,confirmatory_core,0.9999982899086851,0.0363259161999874,73.0,13.33806146572104,36.0,0.9952941176470588,423.0,335,425,1429,confirmatory_core__C_HH__efficiency__1003,0,C_HH,1003,423,1426,0,0.09999999999999998,50.0,9.7054698457223,26.0,0.9979006298110566,1426.0,1.105186834000051,3
1,surrogate,711,efficiency,confirmatory_core,0.9999852699258527,0.027111310817281145,51.0,12.551578947368421,29.0,0.9895833333333334,475.0,337,480,1433,confirmatory_core__C_HH__efficiency__1004,0,C_HH,1004,475,1429,0,0.02999999999999997,50.0,9.840447865640307,26.0,0.9972086531751571,1429.0,1.0684443290001582,3
1,surrogate,730,efficiency,confirmatory_core,0.9999984180409184,0.045735256170410424,69.0,14.415704387990763,37.0,0.9954022988505747,433.0,334,435,1435,confirmatory_core__C_HH__efficiency__1005,0,C_HH,1005,433,1432,0,0.10999999999999999,54.0,9.84217877094972,26.0,0.9979094076655052,1432.0,1.0898699259996647,3
1,surrogate,728,efficiency,confirmatory_core,0.9999999971920965,0.03024746257353686,55.0,12.513215859030836,35.0,0.9978021978021978,454.0,335,455,1434,confirmatory_core__C_HH__efficiency__1006,0,C_HH,1006,454,1431,0,0.09999999999999998,50.0,9.48846960167715,25.0,0.997907949790795,1431.0,1.0824162540002362,3
1,surrogate,716,efficiency,confirmatory_core,0.9999968496054572,0.03538059768855578,83.0,13.671772428884026,34.0,1.0,457.0,335,457,1411,confirmatory_core__C_HH__efficiency__1007,0,C_HH,1007,457,1406,0,0.08000000000000002,59.0,10.133712660028449,26.0,0.9964564138908576,1406.0,1.060001834999639,3
1,surrogate,707,efficiency,confirmatory_core,0.9999781512772553,0.027474128144129348,55.0,12.659877800407331,32.0,0.9879275653923542,491.0,337,497,1432,confirmatory_core__C_HH__efficiency__1008,0,C_HH,1008,491,1428,0,0.06,44.0,9.912464985994397,26.0,0.9972067039106145,1428.0,1.091289254000003,3
1,surrogate,717,efficiency,confirmatory_core,0.9999985883298677,0.026321001221001214,54.0,12.37111111111111,34.0,0.995575221238938,450.0,336,452,1459,confirmatory_core__C_HH__efficiency__1009,0,C_HH,1009,450,1456,0,0.08000000000000002,62.0,9.739010989010989,26.0,0.997943797121316,1456.0,1.0979231460005394,3
1,surrogate,744,efficiency,confirmatory_core,0.9999991536763487,0.04595112290507167,70.0,14.093394077448748,38.0,0.9977272727272727,439.0,334,440,1461,confirmatory_core__C_HH__efficiency__1010,0,C_HH,1010,439,1455,0,0.12,41.0,9.49828178694158,26.0,0.9958932238193019,1455.0,1.0864680470003805,3
1,surrogate,712,efficiency,confirmatory_core,0.9999998460160331,0.0255516563146998,60.0,12.81159420289855,33.0,0.9979338842975206,483.0,336,484,1404,confirmatory_core__C_HH__efficiency__1011,0,C_HH,1011,483,1400,0,0.06,56.0,10.256428571428572,27.0,0.9971509971509972,1400.0,1.0574310699994385,3
1,surrogate,728,efficiency,confirmatory_core,0.9999988754568455,0.0325648180552639,51.0,12.883516483516484,33.0,1.0,455.0,335,455,1416,confirmatory_core__C_HH__efficiency__1012,0,C_HH,1012,455,1413,0,0.07,63.0,9.627034677990093,26.0,0.9978813559322034,1413.0,1.0560917989996597,3
1,surrogate,696,efficiency,confirmatory_core,0.9999972826185476,0.016417251711709102,50.0,11.37625754527163,32.0,0.9959919839679359,497.0,336,499,1391,confirmatory_core__C_HH__efficiency__1013,0,C_HH,1013,497,1390,0,0.06,57.0,9.73453237410072,26.0,0.9992810927390366,1390.0,1.0457067520001146,3
1,surrogate,734,efficiency,confirmatory_core,0.9999995019647491,0.036119139821154625,66.0,13.253863134657836,37.0,1.0,453.0,334,453,1418,confirmatory_core__C_HH__efficiency__1014,0,C_HH,1014,453,1416,0,0.09999999999999998,57.0,9.641949152542374,27.0,0.998589562764457,1416.0,1.071191259000443,3
1,surrogate,728,efficiency,confirmatory_core,0.9999997251133047,0.0373617489076285,68.0,13.31527093596059,35.0,0.9975429975429976,406.0,334,407,1418,confirmatory_core__C_HH__efficiency__1015,0,C_HH,1015,406,1416,0,0.09999999999999998,47.0,9.57909604519774,25.0,0.998589562764457,1416.0,1.1207254079999984,3
1,surrogate,711,efficiency,confirmatory_core,0.9999915875852601,0.02695610127682113,78.0,12.709327548806941,35.0,0.9935344827586207,461.0,337,464,1459,confirmatory_core__C_HH__efficiency__1016,0,C_HH,1016,461,1458,0,0.08999999999999997,64.0,10.013717421124829,26.0,0.9993145990404386,1458.0,1.0932872590001352,3
1,surrogate,736,efficiency,confirmatory_core,0.9999999948811055,0.04321022109459949,54.0,13.78876404494382,33.0,0.9977578475336323,445.0,334,446,1429,confirmatory_core__C_HH__efficiency__1017,0,C_HH,1017,445,1426,0,0.07,55.0,9.46774193548387,26.0,0.9979006298110566,1426.0,1.082031994999852,3
1,surrogate,734,efficiency,confirmatory_core,0.9999981574299883,0.039509761727767115,65.0,13.50835322195704,34.0,0.995249406175772,419.0,334,421,1467,confirmatory_core__C_HH__efficiency__1018,0,C_HH,1018,419,1464,0,0.09000000000000002,49.0,9.557377049180328,25.0,0.9979550102249489,1464.0,1.04841048399976,3
1,surrogate,734,efficiency,confirmatory_core,0.9999981958617578,0.043490958336161095,80.0,14.022935779816514,36.0,1.0,436.0,334,436,1491,confirmatory_core__C_HH__efficiency__1019,0,C_HH,1019,436,1487,0,0.09999999999999998,50.0,9.673839946200404,26.0,0.9973172367538564,1487.0,1.0703957349996926,3
1,surrogate,716,efficiency,confirmatory_core,0.999998010670762,0.03278517065882244,66.0,13.433884297520661,32.0,1.0,484.0,336,484,1420,confirmatory_core__C_HH__efficiency__1020,0,C_HH,1020,484,1416,0,0.04999999999999999,48.0,10.155367231638419,27.0,0.9971830985915493,1416.0,1.1295563889998448,3
1,surrogate,723,efficiency,confirmatory_core,0.9999941876025793,0.02915091036414566,67.0,12.604166666666666,33.0,0.993103448275862,432.0,335,435,1431,confirmatory_core__C_HH__efficiency__1021,0,C_HH,1021,432,1428,0,0.07,64.0,9.6890756302521,26.0,0.9979035639412998,1428.0,1.0533315270004096,3
1,surrogate,723,efficiency,confirmatory_core,0.9999943241835056,0.03727384070396261,66.0,13.397260273972602,33.0,0.9931972789115646,438.0,335,441,1457,confirmatory_core__C_HH__efficiency__1022,0,C_HH,1022,438,1454,0,0.08000000000000002,50.0,9.669876203576342,25.0,0.9979409746053535,1454.0,1.0732034600005136,3
1,surrogate,718,efficiency,confirmatory_core,0.9999939095317061,0.03715395333891898,78.0,13.569002123142251,34.0,0.9936708860759493,471.0,336,474,1416,confirmatory_core__C_HH__efficiency__1023,0,C_HH,1023,471,1414,0,0.08000000000000002,45.0,9.853606789250353,26.0,0.998587570621469,1414.0,1.1057802400000583,3
1,surrogate,732,efficiency,confirmatory_core,0.9999965863140331,0.021930272565600845,60.0,12.117773019271949,33.0,0.9936170212765958,467.0,334,470,1479,confirmatory_core__C_HH__efficiency__1024,0,C_HH,1024,467,1475,0,0.07,41.0,9.924745762711865,26.0,0.9972954699121027,1475.0,1.1238934160001008,3
1,surrogate,711,efficiency,confirmatory_core,0.9999999090727871,0.02234437321937323,56.0,11.995833333333334,33.0,0.995850622406639,480.0,336,482,1409,confirmatory_core__C_HH__efficiency__1025,0,C_HH,1025,480,1404,0,0.07,47.0,9.76139601139601,26.0,0.9964513839602555,1404.0,1.102353490000496,3
1,surrogate,717,efficiency,confirmatory_core,0.9999998461436053,0.02410643520794266,55.0,12.113289760348584,31.0,0.9978260869565218,459.0,335,460,1438,confirmatory_core__C_HH__efficiency__1026,0,C_HH,1026,459,1436,0,0.04999999999999999,49.0,9.702646239554317,26.0,0.9986091794158554,1436.0,1.0785967940000774,3
1,surrogate,706,efficiency,confirmatory_core,0.9999995385911173,0.025104535046628032,71.0,12.278867102396514,30.0,0.9978260869565218,459.0,337,460,1417,confirmatory_core__C_HH__efficiency__1027,0,C_HH,1027,459,1412,0,0.03999999999999998,61.0,9.76841359773371,26.0,0.9964714184897672,1412.0,1.07858172700071,3
1,surrogate,721,efficiency,confirmatory_core,0.9999975435041364,0.03518429240473622,54.0,13.279909706546276,36.0,0.9955056179775281,443.0,335,445,1461,confirmatory_core__C_HH__efficiency__1028,0,C_HH,1028,443,1459,0,0.09999999999999998,49.0,9.761480466072653,26.0,0.998631074606434,1459.0,1.0665123539993147,3
1,surrogate,706,efficiency,confirmatory_core,0.9999953958168175,0.016279702829921167,54.0,11.597402597402597,32.0,0.9935483870967742,462.0,337,465,1377,confirmatory_core__C_HH__efficiency__1029,0,C_HH,1029,462,1374,0,0.06,62.0,9.969432314410481,26.0,0.9978213507625272,1374.0,1.0530019230000107,3
1,surrogate,738,efficiency,confirmatory_core,0.9999999326248515,0.03224863619262604,54.0,13.214446952595937,35.0,0.9977477477477478,443.0,333,444,1444,confirmatory_core__C_HH__efficiency__1030,0,C_HH,1030,443,1440,0,0.08999999999999997,49.0,9.989583333333334,26.0,0.997229916897507,1440.0,1.0737291899995398,3
1,surrogate,729,efpb,confirmatory_core,0.9999989379190058,0.05034515157751086,54.0,14.683070866141732,41.0,1.0,508.0,331,508,1457,confirmatory_core__C_HH__efpb__1001,0,C_HH,1001,508,1454,0,0.14999999999999997,41.0,9.648555708390646,26.0,0.9979409746053535,1454.0,51.669099220000135,3
1,surrogate,741,efpb,confirmatory_core,0.9999989408318046,0.0510139888138767,54.0,14.674887892376681,38.0,1.0,446.0,331,446,1459,confirmatory_core__C_HH__efpb__1002,0,C_HH,1002,446,1456,0,0.13,41.0,9.573489010989011,25.0,0.997943797121316,1456.0,51.005365059000724,3
1,surrogate,742,efpb,confirmatory_core,0.9999972503365682,0.05080996188005388,56.0,14.26950354609929,34.0,0.9952941176470588,423.0,330,425,1429,confirmatory_core__C_HH__efpb__1003,0,C_HH,1003,423,1427,0,0.09000000000000002,45.0,9.188507358093903,25.0,0.9986004198740378,1427.0,50.000078164000115,3
1,surrogate,731,efpb,confirmatory_core,0.9999998740661005,0.043389409064545775,54.0,14.206680584551147,35.0,0.9979166666666667,479.0,331,480,1433,confirmatory_core__C_HH__efpb__1004,0,C_HH,1004,479,1429,0,0.08999999999999997,42.0,9.867739678096571,26.0,0.9972086531751571,1429.0,53.33369903499988,3
1,surrogate,757,efpb,confirmatory_core,0.9999817640931207,0.05924344798350953,56.0,15.308584686774942,38.0,0.9908045977011494,431.0,330,435,1435,confirmatory_core__C_HH__efpb__1005,0,C_HH,1005,431,1434,0,0.13,41.0,9.38423988842399,25.0,0.9993031358885017,1434.0,50.521853483000086,3
1,surrogate,731,efpb,confirmatory_core,0.9999956049751682,0.032424262012497304,54.0,12.621978021978022,36.0,1.0,455.0,330,455,1434,confirmatory_core__C_HH__efpb__1006,0,C_HH,1006,455,1428,0,0.10999999999999999,41.0,9.379551820728292,25.0,0.99581589958159,1428.0,49.41012754699932,3
1,surrogate,740,efpb,confirmatory_core,0.9999968496054572,0.047101777004460416,53.0,14.185995623632385,36.0,1.0,457.0,331,457,1411,confirmatory_core__C_HH__efpb__1007,0,C_HH,1007,457,1406,0,0.10999999999999999,41.0,9.475817923186344,25.0,0.9964564138908576,1406.0,52.277294736999465,3
1,surrogate,745,efpb,confirmatory_core,0.9999810185224726,0.045640656091875606,57.0,14.160569105691057,37.0,0.9899396378269618,492.0,330,497,1432,confirmatory_core__C_HH__efpb__1008,0,C_HH,1008,492,1430,0,0.12,57.0,9.596503496503496,25.0,0.9986033519553073,1430.0,51.812775464999504,3
1,surrogate,734,efpb,confirmatory_core,0.9999981157432944,0.05044188486451967,51.0,14.103982300884956,36.0,1.0,452.0,331,452,1459,confirmatory_core__C_HH__efpb__1009,0,C_HH,1009,452,1455,0,0.10999999999999999,41.0,9.05979381443299,25.0,0.9972583961617546,1455.0,52.64339477300018,3
1,surrogate,764,efpb,confirmatory_core,0.9999999879203797,0.0646709849983283,56.0,16.056947608200456,41.0,0.9977272727272727,439.0,329,440,1461,confirmatory_core__C_HH__efpb__1010,0,C_HH,1010,439,1458,0,0.15999999999999998,42.0,9.589849108367627,25.0,0.997946611909651,1458.0,51.02901283900064,3
1,surrogate,739,efpb,confirmatory_core,0.9999998460160331,0.04699782608695652,53.0,14.29192546583851,38.0,0.9979338842975206,483.0,331,484,1404,confirmatory_core__C_HH__efpb__1011,0,C_HH,1011,483,1400,0,0.12,41.0,9.592142857142857,26.0,0.9971509971509972,1400.0,50.097642751999956,3
1,surrogate,737,efpb,confirmatory_core,0.9999999984267138,0.04993580690317412,51.0,14.273127753303966,37.0,0.9978021978021978,454.0,331,455,1416,confirmatory_core__C_HH__efpb__1012,0,C_HH,1012,454,1413,0,0.10999999999999999,42.0,9.279547062986554,26.0,0.9978813559322034,1413.0,51.03625253700011,3
1,surrogate,725,efpb,confirmatory_core,0.9999991378715347,0.03472107863318237,49.0,13.142857142857142,35.0,0.9959919839679359,497.0,332,499,1391,confirmatory_core__C_HH__efpb__1013,0,C_HH,1013,497,1388,0,0.09999999999999998,42.0,9.670749279538905,25.0,0.9978432782171099,1388.0,51.2245406410002,3
1,surrogate,728,efpb,confirmatory_core,0.9999995019647491,0.04102139222509073,53.0,13.677704194260485,37.0,1.0,453.0,331,453,1418,confirmatory_core__C_HH__efpb__1014,0,C_HH,1014,453,1416,0,0.10999999999999999,41.0,9.575564971751412,26.0,0.998589562764457,1416.0,51.51331184599985,3
1,surrogate,750,efpb,confirmatory_core,0.9999938775178706,0.07358116379377896,54.0,16.533169533169534,40.0,1.0,407.0,329,407,1418,confirmatory_core__C_HH__efpb__1015,0,C_HH,1015,407,1411,0,0.15000000000000002,41.0,9.175053153791637,25.0,0.9950634696755994,1411.0,50.37928128099975,3
1,surrogate,741,efpb,confirmatory_core,0.9999867276772982,0.04481606039807823,57.0,14.1,37.0,0.9913793103448276,460.0,331,464,1459,confirmatory_core__C_HH__efpb__1016,0,C_HH,1016,460,1457,0,0.12,41.0,9.618393960192176,25.0,0.9986291980808774,1457.0,52.52759875999982,3
1,surrogate,750,efpb,confirmatory_core,0.9999976070648646,0.05168903135791714,56.0,14.326576576576576,38.0,0.9955156950672646,444.0,331,446,1429,confirmatory_core__C_HH__efpb__1017,0,C_HH,1017,444,1427,0,0.13,47.0,9.157673440784864,25.0,0.9986004198740378,1427.0,53.07404581499941,3
1,surrogate,753,efpb,confirmatory_core,0.9999981574299883,0.05683258995526691,53.0,15.083532219570406,39.0,0.995249406175772,419.0,329,421,1467,confirmatory_core__C_HH__efpb__1018,0,C_HH,1018,419,1464,0,0.13,41.0,9.400273224043715,26.0,0.9979550102249489,1464.0,50.7254569279994,3
